Channel,Order_Status,Product,Order_Type,New_Delivery_Type,Created_Month,Completed_Month,Order_Manager,Project_Order,On_Time,CT_Ex_Delayed_Days,LT_Tgt,SLT_Status,On_Time_Tgt,Cycle_Time_Tgt,Parked_Tgt,Backlog_Tgt,Age_Status,Project,Country
Carrier,Completed, Etherway,Cancellation,Cancellation Domestic,01/05/2019,01/05/2019,SMARTTEM,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherway Access Only,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,7,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed,Wan Matrix,Cancellation,Cancellation Global 3rd Party,01/05/2019,01/06/2019,DJEMAIM_X,FALSE,On-Time,15,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation Domestic,01/05/2019,01/07/2019,LYONSR3,FALSE,On-Time,35,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,In Progress, Etherway,Cancellation,Cancellation Domestic,01/05/2019,N/A,LYONSR3,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,BAU,BAU,Spain
Business,Completed, Etherway,Cancellation,Cancellation Domestic,01/05/2019,01/09/2019,LYONSR3,FALSE,On-Time,72,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,01/08/2019,COATESL,FALSE,On-Time,61,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,In Progress, One Voice Global SIP,New,International,01/05/2019,N/A,BRADYA,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,BAU,Spain
Business,Parked, MPLS,New,International,01/05/2019,N/A,GIFFNEK,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU Parked,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/08/2019,BRADYA,TRUE,On-Time,49,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/07/2019,COATESL,TRUE,On-Time,40,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/09/2019,COATESL,TRUE,On-Time,77,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/08/2019,COATESL,TRUE,On-Time,67,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherflow,New,Standard Domestic,01/05/2019,01/06/2019,LYONSR3,FALSE,On-Time,7,25,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherflow,New,Non-Standard,01/05/2019,01/07/2019,SMARTTEM,FALSE,On-Time,41,60,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherflow,New,Non-Standard,01/05/2019,01/07/2019,SMARTTEM,FALSE,On-Time,41,60,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherflow,SD Upgrade/Downgrade,3rd Party Standard,01/05/2019,01/05/2019,MCDONNM6,TRUE,On-Time,4,50,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,01/07/2019,COATESL,FALSE,On-Time,32,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Cancelled, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,January,COATESL,FALSE,N/A,0,40,,0.95,0.94,0.09,0.03,Backlog,BAU,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,01/07/2019,COATESL,FALSE,On-Time,33,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,01/06/2019,COATESL,FALSE,On-Time,8,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,GIFFNEK,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,LYONSR3,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DUFFYM,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DUFFYM,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,01/07/2019,COATESL,FALSE,On-Time,33,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,01/07/2019,COATESL,FALSE,On-Time,26,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,01/07/2019,COATESL,FALSE,On-Time,45,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,01/07/2019,COATESL,FALSE,On-Time,45,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/05/2019,01/07/2019,COATESL,FALSE,On-Time,25,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/05/2019,01/07/2019,GIFFNEK,FALSE,On-Time,32,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,LYONSR3,FALSE,On-Time,10,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, MPLS,Cancellation,Cancellation Global 3rd Party,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,23,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,GIFFNEK,FALSE,On-Time,11,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherflow,New,Non-Standard,01/05/2019,01/07/2019,DUFFYM,FALSE,Late,28,60,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/05/2019,DRIVERI,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/05/2019,DRIVERI,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/05/2019,DRIVERI,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/05/2019,DRIVERI,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, Etherflow/IP,SD Upgrade/Downgrade,Quick Connect,01/05/2019,01/05/2019,LYONSR3,FALSE,On-Time,2,15,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Cancelled, One Voice Global SIP,New,International,01/05/2019,January,AHMEDSS,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,BAU,Spain
Internal,Cancelled, Etherway Access Only,New,Standard Domestic,01/05/2019,January,GIFFNEK,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,Backlog,BAU,Spain
Business,Cancelled, Etherflow/IP Connect Global,New,Non-Standard,01/05/2019,January,GIFFNEK,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,Backlog,BAU,Spain
Business,Cancelled, Etherflow/IP Connect Global,New,Quick Connect,01/05/2019,January,GIFFNEK,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,BAU,Spain
Business,Cancelled, Etherflow/IP Connect Global,New,Quick Connect,01/05/2019,January,GIFFNEK,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,BAU,Spain
Carrier,Completed, Etherway Access Only,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,11,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherway Access Only,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,13,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherway Access Only,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,13,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherway Access Only,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,13,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed,Wan Matrix,Cancellation,Cancellation Global 3rd Party,01/05/2019,01/07/2019,DJEMAIM,FALSE,On-Time,25,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed,Wan Matrix,Cancellation,Cancellation Global 3rd Party,01/05/2019,01/07/2019,DJEMAIM,FALSE,On-Time,28,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed,Wan Matrix,Cancellation,Cancellation International,01/05/2019,01/07/2019,DJEMAIM,FALSE,On-Time,24,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,SMARTTEM,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,LYONSR3,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,LYONSR3,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,GIFFNEK,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,LYONSR3,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,SD Upgrade/Downgrade,International,01/05/2019,01/07/2019,COATESL,TRUE,On-Time,27,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Etherflow,New,Standard Domestic,01/05/2019,01/07/2019,GIFFNEK,TRUE,On-Time,34,25,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Etherflow,New,Standard Domestic,01/05/2019,01/07/2019,GIFFNEK,TRUE,On-Time,32,25,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,16,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,16,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,16,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,16,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,16,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,16,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/08/2019,DRIVERI,FALSE,Late,54,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,16,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,16,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,20,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/06/2019,CORCORC3,FALSE,On-Time,16,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,In Progress, Etherflow,New,Standard Domestic,01/05/2019,N/A,AHMEDSS,TRUE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,BAU,Spain
Internal,In Progress, Etherflow,New,Standard Domestic,01/05/2019,N/A,AHMEDSS,TRUE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,BAU,Spain
Carrier,In Progress, Carrier Services Private Line National,New,3rd Party Standard,01/05/2019,N/A,LYONSR3,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,BAU,Spain
Business,Completed, Etherflow/IP Connect Global,New,3rd Party Standard,01/05/2019,01/07/2019,DJEMAIM,FALSE,On-Time,23,50,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,In Progress, Carrier Services Private Line National,New,Standard Domestic,01/05/2019,N/A,LYONSR3,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,BAU,Spain
Internal,Cancelled, Etherway Access Only,New,Standard Domestic,01/05/2019,January,GIFFNEK,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,Backlog,BAU,Spain
Business,Completed, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,01/05/2019,01/07/2019,DRIVERI,FALSE,On-Time,25,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Internet Access National,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, Etherflow/IP Connect Global,New,3rd Party Standard,01/05/2019,01/09/2019,GIFFNEK,FALSE,On-Time,38,50,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherflow,New,Non-Standard,01/05/2019,01/07/2019,HEJLOVS,FALSE,On-Time,32,60,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, Etherflow/IP Connect Global,New,3rd Party Non Standard,01/05/2019,01/09/2019,GIFFNEK,FALSE,On-Time,69,70,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherflow,New,3rd Party Standard,01/05/2019,01/07/2019,SMARTTEM,FALSE,On-Time,22,50,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Cancelled, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,Backlog,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,7,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,DUFFYM,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Completed, Business Voice,Cancellation,Cancellation Domestic,01/05/2019,01/06/2019,LYONSR3,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation Global 3rd Party,01/05/2019,01/08/2019,MURRAY54,FALSE,On-Time,52,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Internal,Cancelled,Network Updates,Network,Non-Standard,01/05/2019,January,ROWLEYN,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,Backlog,BAU,Spain
Internal,In Progress,Network Updates,Network,Non-Standard,01/05/2019,N/A,MCDONNM6,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,BAU,Spain
Business,Completed, One Voice Global SIP,New,International,01/05/2019,01/07/2019,COATESL,TRUE,On-Time,42,100,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherway Access Only,New,Standard Domestic,01/05/2019,01/06/2019,DUFFYM,TRUE,On-Time,4,25,Pass,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation Domestic,01/05/2019,01/07/2019,SMARTTEM,FALSE,On-Time,30,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Carrier,Completed, Etherflow/MPLS,Cancellation,Cancellation Global,01/05/2019,01/07/2019,CORCORC3,FALSE,On-Time,34,40,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/05/2019,01/06/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,BAU,Spain
