Order-ref,Channel,Order_Status,Product,Order_Type,New_Delivery_Type,Priority_Order,OCD,ODD,CHD,Parked_Status,Overall_Parked_Days,SRF_REF,Order_Manager,Circuit_Class_Type,Project_Order,On_Time,CT_Ex_Delayed_Days,LT_Tgt,SLT_Status,SLT_Exclusion,Per_Day_€,RFT_Exclusion,CHD_Period,CHD_Week,CHD_Month,CHD_FQ,CHD_FY,Order_In Backlog,Age_Status,Aged_Status,OCD_Period,OCD_Week,OCD_FQ,OCD_FY,ODD_Period,ODD_Week,ODD_FQ,ODD_FY,Group,Group_Manager,On_Time_Tgt,Cycle_Time_Tgt,Parked_Tgt,Backlog_Tgt
ref_877975703,Business,In Progress, MPLS,New,International,P3,15/05/2019,04/10/2019,,,0,,GIFFNEK,International,FALSE, ,,100,,,78.3781,FALSE,,,,,,BAU ,BAU,BAU,P 02,17/05/2019,1,2019-2020,P 07,04/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878004298,Internal,In Progress,Network Updates,Network,Non-Standard,P3,16/05/2019,14/11/2019,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 02,17/05/2019,1,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878004334,Internal,In Progress,Network Updates,Network,Non-Standard,P3,16/05/2019,,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 02,17/05/2019,1,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_878004357,Internal,In Progress,Network Updates,Network,Non-Standard,P3,16/05/2019,14/11/2019,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 02,17/05/2019,1,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878054211,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,17/05/2019,25/11/2019,,,84.0479,,LYONSR3,Domestic,FALSE, ,,50,,,16.5671,FALSE,,,,,,BAU ,BAU,BAU,P 02,17/05/2019,1,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878055041,Carrier,In Progress, Etherflow,New,Non-Standard,P3,17/05/2019,30/10/2019,,,0,,HEJLOVS,Domestic,TRUE, ,,60,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 02,17/05/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878057461,Carrier,In Progress, Etherflow,New,Non-Standard,P3,17/05/2019,31/10/2019,,,0,,HEJLOVS,Domestic,TRUE, ,,60,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 02,17/05/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878069291,Carrier,In Progress, Etherflow,New,Non-Standard,P3,17/05/2019,15/10/2019,,,0,,HEJLOVS,Domestic,TRUE, ,,60,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 02,17/05/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878070751,Carrier,In Progress, Etherflow,New,3rd Party Non Standard,P3,20/05/2019,14/11/2019,,,0,,DUFFYM,Domestic,FALSE, ,,70,,,21.1425,FALSE,,,,,,BAU ,BAU,BAU,P 02,24/05/2019,1,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878072455,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,20/05/2019,18/09/2019,22/05/2019,,,,DUFFYM,Internal,FALSE,On-Time,,15,Pass,Yes,,FALSE,P 02,24/05/2019,,1,2019-2020,Backlog,Backlog,BAU,P 02,24/05/2019,1,2019-2020,P 06,20/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_878158307,Business,In Progress, MPLS,New,International,P3,20/05/2019,30/10/2019,,,49.9593,,BRADYA,International,TRUE, ,,100,,,11.0137,FALSE,,,,,,BAU ,BAU,BAU,P 02,24/05/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878158548,Business,Parked, MPLS,New,International,P4,20/05/2019,09/09/2019,,Y,18,,BRADYA,International,TRUE, ,,100,,,11.0137,FALSE,,,,,,Backlog,Project Parked,Parked,P 02,24/05/2019,1,2019-2020,P 06,13/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_878219221,Carrier,In Progress, Etherflow,New,Non-Standard,P3,22/05/2019,,,,0,,LYONSR3,Domestic,FALSE, ,,60,,,13.9151,FALSE,,,,,,BAU ,BAU,BAU,P 02,24/05/2019,1,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_878241569,Business,In Progress, IP Connect GLOBAL,New,International,P3,22/05/2019,08/04/2020,,,,,RYANC9,International,FALSE, ,,100,,,66.411,FALSE,,,,,,BAU ,BAU,BAU,P 02,24/05/2019,1,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_878242197,Business,In Progress, Internet Connect,New,International,P3,22/05/2019,21/10/2019,,,,,DJEMAIM,International,TRUE, ,,100,N/A,,22.4239,TRUE,,,,,,BAU ,BAU,BAU,P 02,24/05/2019,1,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878276514,Business,Cease In Progress, Business Voice,Cancellation,Cancellation Domestic,P3,23/05/2019,28/10/2019,09/09/2019,,,,AHMEDSS,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 02,24/05/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878292711,Carrier,In Progress, Carrier Services Private Line National,New,Standard Domestic,P3,28/05/2019,24/12/2019,,,0,,LYONSR3,Domestic,FALSE, ,,25,,,136.9863,FALSE,,,,,,BAU ,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 09,27/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878304501,Carrier,In Progress, Carrier Services Private Line National,New,3rd Party Standard,P3,28/05/2019,30/01/2020,,,0,,LYONSR3,Domestic,FALSE, ,,50,,,136.9863,FALSE,,,,,,BAU ,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 10,31/01/2020,4,2019-2020,,,0.95,0.94,0.09,0.03
ref_878333722,Business,Parked, MPLS,New,International,P4,24/05/2019,15/10/2019,,Y,51,,GIFFNEK,International,FALSE, ,,100,,,72.5698,FALSE,,,,,,BAU ,BAU Parked,Parked,P 02,24/05/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878334020,Business,In Progress, One Voice Global SIP,New,International,P3,24/05/2019,11/10/2019,,,,,BRADYA,International,TRUE, ,,100,,,0.3288,FALSE,,,,,,BAU ,BAU,BAU,P 02,24/05/2019,1,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878336371,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,24/05/2019,30/09/2019,24/06/2019,,,,LYONSR3,Internal,FALSE,On-Time,,15,Pass,Yes,,FALSE,P 03,28/06/2019,,1,2019-2020,BAU ,BAU,BAU,P 02,24/05/2019,1,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_878345253,Business,In Progress, Internet Connect,New,International,P3,24/05/2019,04/12/2019,,,,,COATESL,International,TRUE, ,,100,,,52.1096,FALSE,,,,,,BAU ,BAU,BAU,P 02,24/05/2019,1,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878391889,Internal,In Progress, Etherflow,New,Standard Domestic,P3,28/05/2019,30/10/2019,,,69.1014,SIRO,AHMEDSS,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878392127,Internal,In Progress, Etherflow,New,Standard Domestic,P3,28/05/2019,25/10/2019,,,69.1031,,AHMEDSS,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878592841,Carrier,In Progress, Etherflow/IP,New,3rd Party Standard,P3,31/05/2019,04/10/2019,,,21.133,,SMARTTEM,Domestic,FALSE, ,,50,,,17.0603,FALSE,,,,,,BAU ,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 07,04/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878593521,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,30/05/2019,18/10/2019,,,10.8911,,LYONSR3,Domestic,FALSE, ,,50,,,24.9726,FALSE,,,,,,BAU,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878594261,Carrier,Parked, Etherflow/IP,New,3rd Party Standard,P4,30/05/2019,25/07/2019,,Y,59,,HEJLOVS,Domestic,FALSE, ,,50,,,21.3699,FALSE,,,,,,Backlog,BAU Parked,Parked,P 02,31/05/2019,1,2019-2020,P 04,26/07/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_878595671,Carrier,Parked, Etherflow,New,Non-Standard,P4,31/05/2019,16/08/2019,,Y,42,,SMARTTEM,Domestic,FALSE, ,,60,,,14.7945,FALSE,,,,,,Backlog,BAU Parked,Parked,P 02,31/05/2019,1,2019-2020,P 05,16/08/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_878612720,Internal,In Progress,Network Updates,Network,Non-Standard,P3,30/05/2019,25/10/2019,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878652899,Business,In Progress, IP Connect GLOBAL,New,International,P3,31/05/2019,29/11/2019,,,,,RYANC9,International,FALSE, ,,100,,,93.4708,FALSE,,,,,,BAU ,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878653112,Business,In Progress, IP Connect GLOBAL,New,International,P3,31/05/2019,07/11/2019,,,,,RYANC9,International,FALSE, ,,100,,,67.9562,FALSE,,,,,,BAU ,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878655691,Carrier,In Progress, Etherflow,New,3rd Party Non Standard,P3,04/06/2019,28/10/2019,,,0,,SMARTTEM,Domestic,FALSE, ,,70,,,13.8274,FALSE,,,,,,BAU ,BAU,BAU,P 03,07/06/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878655901,Carrier,In Progress, Etherflow,New,Non-Standard,P3,04/06/2019,25/10/2019,,,7.1085,,LYONSR3,Domestic,FALSE, ,,60,,,22.9151,FALSE,,,,,,BAU,BAU,BAU,P 03,07/06/2019,1,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878669631,Internal,In Progress,Network Updates,Network,Non-Standard,P3,31/05/2019,29/10/2019,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 02,31/05/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878801716,Business,In Progress, IP Connect GLOBAL,New,International,P3,05/06/2019,01/11/2019,,,,,DJEMAIM,International,TRUE, ,,100,N/A,,38.3175,TRUE,,,,,,BAU ,BAU,BAU,P 03,07/06/2019,1,2019-2020,P 08,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878818881,Internal,In Progress,Network Updates,Network,Non-Standard,P3,06/06/2019,04/11/2019,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 03,07/06/2019,1,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878819183,Internal,In Progress,Network Updates,Network,Non-Standard,P3,06/06/2019,21/10/2019,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 03,07/06/2019,1,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878838701,Internal,In Progress, Etherway Access Only,New,Non-Standard,P3,05/06/2019,28/10/2019,,,67.9562,SIRO,AHMEDSS,Internal,FALSE, ,,60,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 03,07/06/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878901871,Business,Parked, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P4,06/06/2019,12/07/2019,,Y,94,,MURRAY54,Domestic,TRUE, ,,15,,,,FALSE,,,,,,Backlog,Project Parked,Parked,P 03,07/06/2019,1,2019-2020,P 04,12/07/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_878912981,Business,In Progress, Etherflow,SD Upgrade/Downgrade,Standard Domestic,P3,11/06/2019,18/11/2019,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,25,,,,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878922257,Business,In Progress, Internet Connect,New,International,P3,06/06/2019,13/11/2019,,,0,,COATESL,International,TRUE, ,,100,,,69.5671,FALSE,,,,,,BAU ,BAU,BAU,P 03,07/06/2019,1,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_878923064,Business,Parked, One Voice Global SIP,New,International,P4,06/06/2019,,,Y,95,,DJEMAIM,International,TRUE, ,,100,,,1.1178,FALSE,,,,,,BAU ,Project Parked,Parked,P 03,07/06/2019,1,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_878968271,Carrier,In Progress, Etherflow,New,Quick Connect,P1a,10/06/2019,30/10/2019,,,0,,HEJLOVS,Domestic,TRUE, ,,15,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879008211,Business,In Progress, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P1a,10/06/2019,30/09/2019,,,81.789,,RYANC9,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879015201,Business,In Progress, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P1a,10/06/2019,30/09/2019,,,81.8319,,RYANC9,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879015721,Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,P3,10/06/2019,04/10/2019,,,0,,SMARTTEM,Domestic,FALSE, ,,50,,,42.4767,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,04/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879016441,Business,Parked, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P4,10/06/2019,30/09/2019,,Y,99,,RYANC9,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,Project Parked,Parked,P 03,14/06/2019,1,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879016931,Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,P3,10/06/2019,07/10/2019,,,0,,SMARTTEM,Domestic,FALSE, ,,50,,,19.9341,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879018851,Business,In Progress, Etherflow/IP,New,3rd Party Standard,P3,13/06/2019,30/10/2019,,,74.1466,,AHMEDSS,Domestic,FALSE, ,,50,,,21.9178,FALSE,,,,,,BAU,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879018891,Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,P3,13/06/2019,30/09/2019,,,0,,SMARTTEM,Domestic,FALSE, ,,50,,,37.6219,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879029188,Business,Parked, One Voice Global SIP,New,International,P4,10/06/2019,17/07/2019,,Y,92,,DJEMAIM,International,TRUE, ,,100,,,0.5589,FALSE,,,,,,Backlog,Project Parked,Parked,P 03,14/06/2019,1,2019-2020,P 04,19/07/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879030222,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,10/06/2019,30/09/2019,04/07/2019,,,,LYONSR3,Internal,FALSE,On-Time,,15,Pass,Yes,,FALSE,P 04,05/07/2019,,2,2019-2020,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879042386,Business,Parked, One Voice Global SIP,New,International,P4,10/06/2019,08/07/2019,,Y,69,,DJEMAIM,International,TRUE, ,,100,,,1.1178,FALSE,,,,,,Backlog,Project Parked,Parked,P 03,14/06/2019,1,2019-2020,P 04,12/07/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879044727,Internal,In Progress,Network Updates,Network,Non-Standard,P3,13/06/2019,13/10/2019,,,,,MCDONNM6,Internal,TRUE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879044767,Internal,In Progress,Network Updates,Network,Non-Standard,P3,13/06/2019,13/10/2019,,,,CFN,MCDONNM6,Internal,TRUE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879044811,Carrier,In Progress, Etherway Access Only,New,Standard Domestic,P3,13/06/2019,13/10/2019,,,,NGA,GIFFNEK,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879045031,Carrier,In Progress, Etherway Access Only,New,Standard Domestic,P3,13/06/2019,13/10/2019,,,,NGA,GIFFNEK,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879052215,Business,Parked, One Voice Global SIP,New,International,P4,10/06/2019,26/09/2019,,Y,52,,DJEMAIM,International,TRUE, ,,100,,,0,FALSE,,,,,,Backlog,Project Parked,Parked,P 03,14/06/2019,1,2019-2020,P 06,27/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879086491,Business,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,11/06/2019,06/11/2019,06/09/2019,,,,AHMEDSS,Internal,FALSE,On-Time,,15,Pass,Yes,,FALSE,P 06,06/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879091705,Internal,In Progress,Network Updates,Network,Non-Standard,P3,11/06/2019,,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_879106338,Business,Parked, MPLS,New,International,P4,11/06/2019,20/11/2019,,Y,82,,RYANC9,International,FALSE, ,,100,,,29.6548,FALSE,,,,,,BAU ,BAU Parked,Parked,P 03,14/06/2019,1,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879144571,Carrier,In Progress, Etherflow,New,Quick Connect,P1a,12/06/2019,30/10/2019,,,0,,HEJLOVS,Domestic,TRUE, ,,15,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879144881,Carrier,Parked, Etherflow/MPLS,New,3rd Party Standard,P4,13/06/2019,06/09/2019,,Y,45,,SMARTTEM,Domestic,FALSE, ,,50,,,26.63,FALSE,,,,,,Backlog,BAU Parked,Parked,P 03,14/06/2019,1,2019-2020,P 06,06/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879225247,Carrier,In Progress, Etherway Access Only,New,Standard Domestic,P3,13/06/2019,13/10/2019,,,,NGA,GIFFNEK,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879225461,Carrier,In Progress, Etherway Access Only,New,Standard Domestic,P3,13/06/2019,13/10/2019,,,,NGA,GIFFNEK,Internal,TRUE, ,,25,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879228262,Business,Parked, One Voice Global SIP,New,International,P4,13/06/2019,23/10/2019,,Y,73,,DJEMAIM,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,Project Parked,Parked,P 03,14/06/2019,1,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879228458,Business,Parked, One Voice Global SIP,New,International,P4,13/06/2019,11/09/2019,,Y,71,,DJEMAIM,International,TRUE, ,,100,,,0,FALSE,,,,,,Backlog,Project Parked,Parked,P 03,14/06/2019,1,2019-2020,P 06,13/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879275241,Carrier,In Progress, Etherflow/IP,New,Non-Standard,P3,14/06/2019,05/08/2019,,,69.0161,,SMARTTEM,Domestic,FALSE, ,,60,,,17.7205,FALSE,,,,,,Backlog,Backlog,BAU,P 03,14/06/2019,1,2019-2020,P 05,09/08/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879282777,Business,Parked, One Voice Global SIP,New,International,P4,14/06/2019,02/10/2019,,Y,52,,DJEMAIM,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,Project Parked,Parked,P 03,14/06/2019,1,2019-2020,P 07,04/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879282965,Business,Parked, One Voice Global SIP,New,International,P4,14/06/2019,23/10/2019,,Y,52,,DJEMAIM,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,Project Parked,Parked,P 03,14/06/2019,1,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879283164,Business,Parked, One Voice Global SIP,New,International,P4,14/06/2019,05/09/2019,,Y,71,,DJEMAIM,International,TRUE, ,,100,,,0,FALSE,,,,,,Backlog,Project Parked,Parked,P 03,14/06/2019,1,2019-2020,P 06,06/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879292548,Business,In Progress, One Voice Global SIP,New,International,P3,14/06/2019,31/10/2019,,,,,COATESL,International,TRUE, ,,100,,,0.3288,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879296413,Business,In Progress, One Voice Global SIP,New,International,P3,14/06/2019,01/01/2050,,,,,COATESL,International,TRUE, ,,100,,,1.3151,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_879302630,Business,In Progress, Internet Connect,New,International,P3,18/06/2019,30/10/2019,,,0,,BRADYA,International,TRUE, ,,100,,,4.8066,FALSE,,,,,,BAU ,BAU,BAU,P 03,21/06/2019,1,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879303230,Business,Parked, Internet Connect,New,International,P4,14/06/2019,08/10/2019,,Y,86,,RYANC9,International,FALSE, ,,100,,,19.9233,FALSE,,,,,,BAU ,BAU Parked,Parked,P 03,14/06/2019,1,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879303581,Business,In Progress, Internet Connect,New,International,P3,14/06/2019,08/10/2019,,,,,COATESL,International,TRUE, ,,100,,,62.2356,FALSE,,,,,,BAU ,BAU,BAU,P 03,14/06/2019,1,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879305761,Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Standard Domestic,P3,20/06/2019,15/10/2019,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,25,,,,FALSE,,,,,,BAU ,BAU,BAU,P 03,21/06/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879355511,Business,In Progress, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P1a,18/06/2019,30/09/2019,,,75.641,,RYANC9,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU,BAU,BAU,P 03,21/06/2019,1,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879360682,Business,In Progress, Internet Connect,New,International,P3,17/06/2019,04/10/2019,,,,,DJEMAIM,International,TRUE, ,,100,N/A,,13.8999,TRUE,,,,,,BAU ,BAU,BAU,P 03,21/06/2019,1,2019-2020,P 07,04/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879414261,Business,Parked, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P4,18/06/2019,30/09/2019,,Y,93,,RYANC9,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,Project Parked,Parked,P 03,21/06/2019,1,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879417221,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,18/06/2019,11/10/2019,,,16.9316,,SMARTTEM,Domestic,FALSE, ,,50,,,21.2521,FALSE,,,,,,BAU ,BAU,BAU,P 03,21/06/2019,1,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_879425451,Business,In Progress, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P1a,18/06/2019,30/09/2019,,,93.7413,,RYANC9,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU,BAU,BAU,P 03,21/06/2019,1,2019-2020,P 06,04/10/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_879437979,Carrier,Parked, Etherflow/IP,SD Upgrade/Downgrade,Standard Domestic,P4,20/06/2019,14/10/2019,,Y,79,CEDRIC,MCDONNM6,Domestic,TRUE, ,,25,,,,FALSE,,,,,,BAU ,Project Parked,Parked,P 03,21/06/2019,1,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
